Date,net_return
2011-04-08,0.0
2011-04-10,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-17,0.0
2011-04-18,0.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-24,0.0
2011-04-25,-0.00018000912349182643
2011-04-26,0.016754793999077273
2011-04-27,0.022581007684490596
2011-04-28,0.006260920766942937
2011-04-29,0.01330448770101832
2011-05-01,0.0015097667617625424
2011-05-02,-0.007276970266199802
2011-05-03,0.015813000902533993
2011-05-04,0.02549367794327244
2011-05-05,0.05809218440014337
2011-05-06,0.0012757882213256626
2011-05-09,-0.019995968304205542
2011-05-10,0.00016913192718147064
2011-05-11,0.023600089380120193
2011-05-12,0.001339419905508055
2011-05-13,-0.008433027267721669
2011-05-15,0.0
2011-05-16,-0.0008729433945839826
2011-05-17,-0.006083184902651867
2011-05-18,-0.014171703350566982
2011-05-19,-0.009519774489144608
2011-05-20,-0.00863842168654409
2011-05-22,-0.004324434655195145
2011-05-23,-0.017595023095723143
2011-05-24,0.014377519958787676
2011-05-25,0.006478284603553118
2011-05-26,-0.004854827762325691
2011-05-27,-3.0289553347837353e-05
2011-05-30,0.0011641576350370918
2011-05-31,0.002353594063973727
2011-06-01,-0.010466902611301522
2011-06-02,0.0012321854465494515
2011-06-03,0.005380173272725755
2011-06-05,-0.0016983132976665645
2011-06-06,0.009634954814096751
2011-06-07,0.003243001431178391
2011-06-08,0.0030957743443651283
2011-06-09,-0.0011088084177661925
2011-06-10,-0.010055541983854001
2011-06-12,-0.0008258113540963446
2011-06-13,0.006486787322387403
2011-06-14,0.006387689211768683
2011-06-15,0.031465457346423455
2011-06-16,0.018864703188456393
2011-06-17,0.018754481368062972
2011-06-19,0.002005570608470354
2011-06-20,0.012265741601533044
2011-06-21,0.021895467192066316
2011-06-22,-0.023593508727194387
2011-06-23,0.01702414933913677
2011-06-24,0.019105969065654736
2011-06-26,0.0007642758890371386
2011-06-27,0.011442434774992629
2011-06-28,0.01031079322666518
2011-06-29,-0.002311320093115898
2011-06-30,-0.015343663395628267
2011-07-01,0.0018191795830459871
2011-07-04,-0.000611089267882489
2011-07-05,0.015427142065358924
2011-07-06,0.003947845435071548
2011-07-07,0.004225479279834338
2011-07-08,0.002648987567772423
2011-07-10,-0.0013858412862376985
2011-07-11,0.0045024935166383
2011-07-12,0.007419792845666908
2011-07-13,-0.0022893611319756146
2011-07-14,-0.014896325380855762
2011-07-15,-0.003899267959830028
2011-07-17,-0.008232022674755039
2011-07-18,0.004456994661225741
2011-07-19,-0.01010834158193752
2011-07-20,-0.002912658246750258
2011-07-21,0.014772333175010569
2011-07-22,-0.0008256947148480467
2011-07-24,-0.003864887218406634
2011-07-25,-0.0013323509491800284
2011-07-26,2.3650953015913858e-05
2011-07-27,0.0030364738999293884
2011-07-28,-0.004464420865658191
2011-07-29,-0.0017848886931310383
2011-07-31,0.003850167995227701
2011-08-01,0.009104056565018148
2011-08-02,2.7738447671293506e-05
2011-08-03,0.011847944712437084
2011-08-04,0.013535426654121583
2011-08-05,0.0020383752772974457
2011-08-07,0.006737498154540692
2011-08-08,-0.011772916527808916
2011-08-09,-0.0021844538613602655
2011-08-10,0.009199842653406013
2011-08-11,0.010583411086298303
2011-08-12,0.0013510414001658092
2011-08-14,0.003392724777017575
2011-08-15,0.00962879029463699
2011-08-16,0.008156895653576683
2011-08-17,0.009600803550017814
2011-08-18,-0.020978608862884662
2011-08-19,0.0029746969598836645
2011-08-21,-0.009876302846103463
2011-08-22,-0.018087563936142012
2011-08-23,0.0029381779486689595
2011-08-24,0.019463479525635645
2011-08-25,-0.0036868859283715983
2011-08-26,-0.005358396086145894
2011-08-28,-0.004381541148229186
2011-08-29,0.02399203358674202
2011-08-30,0.01483027259875701
2011-08-31,-0.0016206918310406023
2011-09-01,0.008147312637074163
2011-09-02,-0.026379036655578038
2011-09-05,0.0032119849949232473
2011-09-06,0.026346571247040665
2011-09-07,0.02374357199615614
2011-09-08,0.011720484282894128
2011-09-09,-0.0115307194282804
2011-09-12,0.010936003760896453
2011-09-13,0.015751238756770206
2011-09-14,0.0011172173158669457
2011-09-15,0.0014096878731499696
2011-09-16,-0.001894858079640206
2011-09-18,0.0010333883098005178
2011-09-19,0.007000092168042763
2011-09-20,0.007145506286650335
2011-09-21,0.00930971463533942
2011-09-22,0.025859583813148044
2011-09-23,0.04014851549204267
2011-09-25,-0.001580821018997666
2011-09-26,-0.0033805037349244815
2011-09-27,0.034169771842831945
2011-09-28,-0.02691201494946509
2011-09-29,-0.0055451860450044434
2011-09-30,-0.0191908812955602
2011-10-02,0.003940159984171723
2011-10-03,-0.01939843265649271
2011-10-04,0.014502878428876226
2011-10-05,0.009796269000574643
2011-10-06,0.04849801776453034
2011-10-07,-0.0006486224480781385
2011-10-09,0.0025170139146068198
2011-10-10,0.005706351596027403
2011-10-11,0.017456599961260956
2011-10-12,-0.017065978811484413
2011-10-13,-0.014732417509417298
2011-10-14,-0.007252300976373917
2011-10-16,-0.0028370310042199393
2011-10-17,0.016952521398274373
2011-10-18,-0.008376907960563914
2011-10-19,0.012254422314155345
2011-10-20,-0.0073405079657240324
2011-10-21,0.008035462065148423
2011-10-23,0.0009325316745004737
2011-10-24,0.004042953345036061
2011-10-25,-0.0007896502282259237
2011-10-26,0.0006482231842447938
2011-10-27,-0.008146150193597164
2011-10-28,0.013910161843191984
2011-10-30,-0.002231167230256478
2011-10-31,0.0006588453072941753
2011-11-01,0.015284621829886318
2011-11-02,0.00012068479279747028
2011-11-03,-0.012597006909609562
2011-11-04,-0.001578232202934118
2011-11-07,-0.027418530654849175
2011-11-08,0.011030739006772218
2011-11-09,-0.007437102071099114
2011-11-10,-0.0267115667925259
2011-11-11,-0.01589540322672635
2011-11-14,-0.0009804157067491125
2011-11-15,-0.003709971078071187
2011-11-16,-0.015909733435767764
2011-11-17,0.03382533004217244
2011-11-18,0.005729438948359701
2011-11-21,0.002974183950936042
2011-11-22,-0.0043331686850430606
2011-11-23,0.004293832624836094
2011-11-25,0.0028610666782069305
2011-11-28,-0.0011725031326360689
2011-11-29,-0.00868478412224504
2011-11-30,0.011260565319732053
2011-12-01,0.005508289106268225
2011-12-02,0.007134368108307122
2011-12-05,-0.0064964146078478465
2011-12-06,0.016990690061330284
2011-12-07,0.005726441093567977
2011-12-08,0.0008308546944671147
2011-12-09,-0.007404147073501686
2011-12-12,0.005520663438249078
2011-12-13,0.006960871520032632
2011-12-14,0.002645808863974727
2011-12-15,0.005958318072672095
2011-12-16,0.02697040157030489
2011-12-19,0.006123354605625554
2011-12-20,-0.0034438928372662256
2011-12-21,0.007029517393163636
2011-12-22,-0.010197951918291887
2011-12-23,-0.004489845291164154
2011-12-27,0.0089924778971652
2011-12-28,-0.003184561110105663
2011-12-29,-0.010811662488484291
2011-12-30,0.011414189628757067
2012-01-03,-0.004764107842665185
2012-01-04,-0.006568131905557644
2012-01-05,0.008307084878142027
2012-01-06,-0.006761269958948536
2012-01-09,0.007686664472489447
2012-01-10,-0.003250282672998817
2012-01-11,0.005107075929203001
2012-01-12,0.01925131083206605
2012-01-13,0.008537185308878814
2012-01-17,-0.014581426668983117
2012-01-18,0.0010065818660449132
2012-01-19,-0.02230639852472566
2012-01-20,0.02180263513453441
2012-01-23,-0.014946443942824142
2012-01-24,0.01287343781243367
2012-01-25,-0.018556170644687352
2012-01-26,-0.004798385626466471
2012-01-27,-0.0050227390557316095
2012-01-30,-0.002856463473322487
2012-01-31,0.0044743303419737855
2012-02-01,-0.0033594509839697355
2012-02-02,0.005399450230068518
2012-02-03,-0.010227840169069765
2012-02-06,-0.0016888476023973616
2012-02-07,-0.009136828830893748
2012-02-08,0.007515342476512885
2012-02-09,-0.0012872159826382305
2012-02-10,0.006587739633917187
2012-02-13,-0.004993425167811185
2012-02-14,0.009280612285421267
2012-02-15,-0.0037876511387464206
2012-02-16,0.0008565175188691568
2012-02-17,0.0033385767487762365
2012-02-21,-0.01707992321869134
2012-02-22,-0.011858614921311253
2012-02-23,-0.00927865932318963
2012-02-24,-0.0009640614784615531
2012-02-27,-0.0043242421521963595
2012-02-28,0.004087057763427762
2012-02-29,0.04036154843742465
2012-03-01,-0.009096816169044283
2012-03-02,0.01259523386637824
2012-03-05,-0.01633600013058858
2012-03-06,-0.0015326116098155276
2012-03-07,-0.01331125912719684
2012-03-08,-0.009460215182231634
2012-03-09,-0.0002511963331705417
2012-03-12,0.0026950448431742823
2012-03-13,0.0016352515717233207
2012-03-14,0.01011597516776537
2012-03-15,-0.009547793047798264
2012-03-16,-0.01683891346019599
2012-03-18,-0.0006927794632358776
2012-03-19,0.00011323944888584592
2012-03-20,0.004346566051626291
2012-03-21,0.005394690717439401
2012-03-22,0.006809114021919869
2012-03-23,-0.009535289433403926
2012-03-25,0.0005994257516260847
2012-03-26,-0.0033259967343625234
2012-03-27,0.0004104576273401368
2012-03-28,-0.009325304563507946
2012-03-29,-0.0011485179522680734
2012-03-30,-0.006586689831996759
2012-04-01,-0.0008006811481722123
2012-04-02,-0.006568000884829214
2012-04-03,-0.005813517932135348
2012-04-04,0.009442276366319356
2012-04-05,0.006044932365490259
2012-04-08,0.0012914681525411165
2012-04-09,0.0025096328683530513
2012-04-10,-0.007708258985912979
2012-04-11,0.008444380908391516
2012-04-12,-0.013133696992591742
2012-04-13,-0.003187409058922677
2012-04-15,0.0018312013864857657
2012-04-16,0.003517797419956366
2012-04-17,0.0032905052296159443
2012-04-18,0.0009162194000695498
2012-04-19,0.003579211057734296
2012-04-20,-0.009078944602610776
2012-04-22,0.00016742911704924565
2012-04-23,0.005443425646162729
2012-04-24,-0.012531725475519794
2012-04-25,-0.006015672006356572
2012-04-26,-0.012225568596329993
2012-04-27,-0.0019133956921588663
2012-04-29,0.0012653854216364943
2012-04-30,-0.004361327737033869
2012-05-01,-0.0009204436255093227
2012-05-02,-0.0006921306145829787
2012-05-03,0.029098525183257555
2012-05-04,0.011480114035675882
2012-05-06,0.007152351217552994
2012-05-07,0.008382461491138504
2012-05-08,0.030988175071199976
2012-05-09,0.01030571485340132
2012-05-10,6.28979684710409e-05
2012-05-11,0.012920489694979536
2012-05-14,-0.01553221771089579
2012-05-15,-0.0005716981134904395
2012-05-16,-0.028137525824437636
2012-05-17,-0.001887314723749609
2012-05-18,-0.0002850921982937775
2012-05-20,-0.003934727502956014
2012-05-21,0.005208774161820241
2012-05-22,0.0035289700342042967
2012-05-23,-0.0006108669206884186
2012-05-24,0.0024423820102635507
2012-05-25,-0.004425894464629548
2012-05-29,0.007300823756157436
2012-05-30,0.007614041752756676
2012-05-31,0.0035857709996007054
2012-06-01,0.005857408288058277
2012-06-03,0.0036888000089207104
2012-06-04,-0.007546785355068221
2012-06-05,0.007657819097513284
2012-06-06,0.01084326763979199
2012-06-07,-0.009254677543254907
2012-06-08,0.011391537698131227
2012-06-10,0.0037103260567105927
2012-06-11,-0.019108261759013107
2012-06-12,0.011973728712101155
2012-06-13,-0.01934543964986527
2012-06-14,0.0186697901687312
2012-06-15,0.008872335769022544
2012-06-17,0.005580577478734595
2012-06-18,-0.013263434196010216
2012-06-19,0.001205504959957449
2012-06-20,-0.016306774347361254
2012-06-21,0.008783443294282496
2012-06-22,0.01174771073667783
2012-06-24,0.0020922471895904525
2012-06-25,-0.018536474508200552
2012-06-26,0.005820769839560911
2012-06-27,-0.01272818594963105
2012-06-28,-0.015552317662405793
2012-06-29,0.045284822925358854
2012-07-01,-0.014642791773963708
2012-07-02,-0.009275345910557386
2012-07-03,-0.012133065287288143
2012-07-05,-0.04557488727059212
2012-07-06,0.017062933839963802
2012-07-08,-0.014613695482684659
2012-07-09,-0.0023201333609853382
2012-07-10,-0.009847192548176413
2012-07-11,0.0018917942471015888
2012-07-12,-0.02710414833813123
2012-07-13,-0.00013788925171921663
2012-07-15,0.0
2012-07-16,-0.048245981879114344
2012-07-17,0.014035726458830201
2012-07-18,0.0022686260926300748
2012-07-19,-0.01750120099192365
2012-07-20,-0.02108986743377113
2012-07-22,0.004210022707022759
2012-07-23,0.03713461687266559
2012-07-24,0.01847747940996739
2012-07-25,-0.017950836762779112
2012-07-26,0.009979740992816084
2012-07-27,-0.008913663637763594
2012-07-29,-0.009370743638880623
2012-07-30,-0.0026609497473276417
2012-07-31,0.016164804288621337
2012-08-01,-0.005653618566466857
2012-08-02,0.018901480297293684
2012-08-03,-0.03739638879536282
2012-08-05,0.0049692194852800926
2012-08-06,-0.015477327552912154
2012-08-07,0.012663038432143213
2012-08-08,0.0019052550758915108
2012-08-09,-0.007029524160399533
2012-08-10,0.017333441204071157
2012-08-12,0.006021809782090529
2012-08-13,-0.004243931808106382
2012-08-14,0.008280638309076492
2012-08-15,-0.003327514500445396
2012-08-16,-0.0015440752306407715
2012-08-17,0.00544418101542776
2012-08-19,-0.0005138198848244646
2012-08-20,-0.007350338870286299
2012-08-21,0.0038451259786082123
2012-08-22,-0.005081346838982875
2012-08-23,0.016708349912721583
2012-08-24,0.004759288276630429
2012-08-26,-0.00876673095785966
2012-08-27,-0.0003356889038763466
2012-08-28,0.001849267416760182
2012-08-29,0.002924429686846084
2012-08-30,0.004604387533282636
2012-08-31,-0.01776092348359931
2012-09-04,-0.012183880593308128
2012-09-05,0.007558277247456587
2012-09-06,-0.015197589997415856
2012-09-07,-0.012075568032506517
2012-09-09,0.0036697647785239565
2012-09-10,0.004927678156579121
2012-09-11,0.008198495071690732
2012-09-12,0.00554217364220635
2012-09-13,-0.01563652832725809
2012-09-14,-0.01118264558393249
2012-09-16,0.0
2012-09-17,0.0030080541119315357
2012-09-18,0.008540843044501827
2012-09-19,-0.013896830671053899
2012-09-20,0.022571884712324443
2012-09-21,0.004848758582840433
2012-09-23,0.0011805108901059625
2012-09-24,0.0025072249746157915
2012-09-25,0.0009042094731610091
2012-09-26,-0.01044723182998225
2012-09-27,-0.0007358450327302497
2012-09-28,0.00848353510273752
2012-09-30,0.0007312001780609121
2012-10-01,0.009400991751729731
2012-10-02,0.017434859071425533
2012-10-03,-0.00255925428176414
2012-10-04,-0.004342619186584885
2012-10-05,0.0023186181595982744
2012-10-07,-0.0017789073941302824
2012-10-08,-0.0025580933652128756
2012-10-09,0.0023371972216256814
2012-10-10,0.0022036674649272745
2012-10-11,0.0033750504263678695
2012-10-12,-0.0038682972327898973
2012-10-14,-0.001816018699191815
2012-10-15,0.011837569618677398
2012-10-16,0.014964336929729264
2012-10-17,0.0009771768007101793
2012-10-18,-0.01041262316446557
2012-10-19,-0.0009352153539224479
2012-10-21,-0.004013943781209412
2012-10-22,0.012147447521732973
2012-10-23,0.002207158254892928
2012-10-24,0.0166737385844174
2012-10-25,-0.006185187742755085
2012-10-26,0.0028419723382027144
2012-10-28,-0.0027596825280093986
2012-10-29,-0.013674072808648543
2012-10-30,-0.0017806165806213622
2012-10-31,-0.004279531269774844
2012-11-01,-0.0018540160649684824
2012-11-02,0.008452393132268199
2012-11-04,0.002043744648636654
2012-11-05,-0.0033884871445937553
2012-11-06,-0.004501952603376571
2012-11-07,0.006252975319039491
2012-11-08,-0.0018351780189324088
2012-11-09,0.021816220457506082
2012-11-11,0.003290326202530817
2012-11-12,-0.002911832407296231
2012-11-13,0.004047503738488357
2012-11-14,-0.005560724898581889
2012-11-15,0.0018155169271802068
2012-11-16,-0.0003237478452945246
2012-11-18,-0.0004778720698664044
2012-11-19,0.006443062185586008
2012-11-20,-0.0008094418585116337
2012-11-21,-0.0046241048204122065
2012-11-23,0.006841083501408912
2012-11-25,0.003346826847722061
2012-11-26,0.005792822226278704
2012-11-27,0.01072906296620461
2012-11-28,0.002109142433877708
2012-11-29,-0.00393531453738321
2012-11-30,-0.005531765791726629
2012-12-02,0.004892946714224239
2012-12-03,0.0005390097344576074
2012-12-04,0.01158681644873552
2012-12-05,0.00497395135454829
2012-12-06,0.012417168091253254
2012-12-07,0.009301288908467167
2012-12-09,0.0025975521095240924
2012-12-10,-0.005166122808605854
2012-12-11,-0.0003404795604363981
2012-12-12,-0.008714958546227385
2012-12-13,0.007571916912806125
2012-12-14,-0.015304412284167023
2012-12-16,-0.0008858483481956189
2012-12-17,0.009771914536329073
2012-12-18,0.0072815007756655455
2012-12-19,0.009010055895334938
2012-12-20,-0.008147553092896428
2012-12-21,0.005021427619589641
2012-12-23,-2.9881328183673265e-05
2012-12-24,-0.0021709591994909985
2012-12-26,-0.008807696604115678
2012-12-27,-0.0005767866361954489
2012-12-28,0.007464628402767546
2012-12-30,-0.0012363119536969913
2012-12-31,-0.00581894039427385
2013-01-02,0.00848662453869026
2013-01-03,0.009847000312439392
2013-01-04,-0.004081139452616711
2013-01-06,-0.003074947589929355
2013-01-07,-0.0007842173159323647
2013-01-08,-0.004060520229819365
2013-01-09,-0.011974986779447788
2013-01-10,-0.0008019240082166247
2013-01-11,0.004091550820380168
2013-01-14,-0.002812168595064773
2013-01-15,0.00699770358983356
2013-01-16,0.005526764825100188
2013-01-17,0.0018755146953147867
2013-01-18,-0.007129655796175529
2013-01-22,-0.011757337050867914
2013-01-23,0.0033633246771629173
2013-01-24,0.002092088560133194
2013-01-25,0.007192664794008293
2013-01-27,0.0017687637737435358
2013-01-28,0.009889839982887587
2013-01-29,0.0015143857593097575
2013-01-30,0.01442653907016253
2013-01-31,0.0005886486154898507
2013-02-01,-0.011184040995647203
2013-02-03,-0.001120168960659802
2013-02-04,-0.0010943862829168624
2013-02-05,0.00561433308280411
2013-02-06,-0.0018001751516498548
2013-02-07,0.010294800406596475
2013-02-08,-0.0035328493830916958
2013-02-10,0.0041015222465128525
2013-02-11,-0.0029286763638597677
2013-02-12,-0.002224023197116596
2013-02-13,-0.00038585031235323017
2013-02-14,-0.009512876715161833
2013-02-15,0.0032395986311237824
2013-02-19,0.008135936703230526
2013-02-20,0.01738784769337766
2013-02-21,-0.005186525741908513
2013-02-22,-0.008991859434295438
2013-02-24,0.0001414902378682392
2013-02-25,-0.005941689994260272
2013-02-26,0.004461380471507533
2013-02-27,0.018179067320272323
2013-02-28,-0.007555220943784503
2013-03-01,0.001224829982323962
2013-03-03,0.0015870045871455784
2013-03-04,-0.011364317858103405
2013-03-05,-0.004368220136661601
2013-03-06,-0.010629461992982696
2013-03-07,-0.0014264111960469695
2013-03-08,-0.005306236975152909
2013-03-11,0.007238753728852196
2013-03-12,0.0053755125639735855
2013-03-13,0.004598089143145164
2013-03-14,-0.013179718280071816
2013-03-15,-0.011488744298213924
2013-03-17,0.0003531216495653755
2013-03-18,0.003679660880633408
2013-03-19,0.010297911185502672
2013-03-20,-0.006604348022001079
2013-03-21,0.0019748124564379693
2013-03-22,0.0038594676457174744
2013-03-24,-0.0009923530221894955
2013-03-25,0.006602870757592795
2013-03-26,-0.015868018782386962
2013-03-27,0.007468352404783413
2013-03-28,0.021809638220136835
2013-03-31,0.001450348040555025
2013-04-01,-0.008262980579412466
2013-04-02,0.010937327005344529
2013-04-03,0.03323886054061201
2013-04-04,-0.005495362037822943
2013-04-05,-0.027000060821849643
2013-04-08,0.004302823896449886
2013-04-09,0.009271301906161938
2013-04-10,0.009508059513976807
2013-04-11,0.00022326542283388655
2013-04-12,0.012040116250863724
2013-04-15,0.00232534124662857
2013-04-16,-0.0020905876028454347
2013-04-17,0.02584957469941208
2013-04-18,-0.022468189578619888
2013-04-19,-0.005261425609427608
2013-04-22,0.0023121491070704067
2013-04-23,0.0052107343021012865
2013-04-24,0.0008507816730458822
2013-04-25,0.013727912467428018
2013-04-26,-0.00533253000091484
2013-04-29,0.005676026853746902
2013-04-30,0.013220545121054788
2013-05-01,0.01287641660207116
2013-05-02,0.0036246543895889424
2013-05-03,-0.005993314918020213
2013-05-06,0.00821920978376674
2013-05-07,0.005238561886240242
2013-05-08,0.0037870504591422144
2013-05-09,-0.00829567579737749
2013-05-10,0.011493547457305324
2013-05-13,0.009940218082547872
2013-05-14,-0.014493015346012515
2013-05-15,-0.02210306451777809
2013-05-16,0.0032172470732958766
2013-05-17,-0.01823639985959283
2013-05-20,0.01277547766172754
2013-05-21,-0.0055402329858924675
2013-05-22,-0.0020263560485213666
2013-05-23,-0.0014942156962397118
2013-05-24,0.001276876065623094
2013-05-28,4.403295947251641e-05
2013-05-29,0.014424865267983212
2013-05-30,-0.0023445896506992495
2013-05-31,-0.002547456738914995
2013-06-03,0.012994735740394432
2013-06-04,-0.015499393248577457
2013-06-05,0.010284794927003469
2013-06-06,0.008849007186089143
2013-06-07,-0.029258809077902494
2013-06-10,0.006348270192718012
2013-06-11,0.015908909211247827
2013-06-12,-0.0019981628507919893
2013-06-13,0.0030503060990648527
2013-06-14,0.004388595432837752
2013-06-17,-0.0016425390623935824
2013-06-18,-0.00029340844565095504
2013-06-19,-0.0011173027712991562
2013-06-20,0.008914056629993072
2013-06-21,0.0071671336085864495
2013-06-24,-0.008209668397641638
2013-06-25,0.0006977799325517987
2013-06-26,-0.030386134763596296
2013-06-27,0.002731046781446682
2013-06-28,0.03612926629645463
2013-07-01,0.0006995601964983173
2013-07-02,-0.010964579445625839
2013-07-03,-0.011726497128632104
2013-07-05,-0.008328820960316702
2013-07-08,0.005763995232246173
2013-07-09,0.020205394160299563
2013-07-10,0.00474576570185239
2013-07-11,0.026996472471198872
2013-07-12,-0.009284222622197812
2013-07-15,-0.009153956255501972
2013-07-16,0.006814987057188003
2013-07-17,-0.006728186459638042
2013-07-18,-0.0104821393488301
2013-07-19,0.00025284655645360144
2013-07-22,0.012237812056293247
2013-07-23,-0.013107698864207092
2013-07-24,-0.008939169728241984
2013-07-25,0.0013560542301850297
2013-07-26,0.004223703288417368
2013-07-29,-0.009634626372077121
2013-07-30,-0.0019285816953158042
2013-07-31,-0.007990463740813775
2013-08-01,0.01104603707280723
2013-08-02,0.012071715886918272
2013-08-05,0.004722085117318303
2013-08-06,-0.004492965625118796
2013-08-07,0.0023111927635977806
2013-08-08,-0.009781799189016538
2013-08-09,-0.011334455826341535
2013-08-12,0.006972285864012468
2013-08-13,-0.00658962582194044
2013-08-14,-0.004183074187288918
2013-08-15,-0.0001375061097449034
2013-08-16,-0.012542646842454642
2013-08-19,0.02973272778179966
2013-08-20,-0.012072779312746619
2013-08-21,0.014601058343230906
2013-08-22,-0.010710022200879648
2013-08-23,0.001721950795067118
2013-08-26,0.014488499022949105
2013-08-27,-0.002195163940659438
2013-08-28,-0.011786379174537688
2013-08-29,3.779638572034595e-05
2013-08-30,0.006076163831406492
2013-09-03,-0.031801157833718806
